feature,min_mz,max_mz,min_rt,max_rt,mean_mz,feat_class
FT0633,124.0410767,124.0417099,450.6204224,577.1087646,124.0413933,Bad
FT0634,124.0411453,124.0415497,985.9279175,1089.254272,124.0413475,Bad
FT0635,124.040947,124.0415878,503.9984436,656.727417,124.0412674,Bad
FT0636,124.0411453,124.0418549,205.7352142,379.4970398,124.0415001,Bad
FT0637,124.0436172,124.0440826,1171.143188,1308.019199,124.0438499,Bad
FT0638,124.0436091,124.0439192,630.6051025,706.6005859,124.0437641,Bad
FT0639,124.0436072,124.0439453,764.9765625,885.6069336,124.0437762,Bad
FT0640,124.0436478,124.0439955,649.793335,776.6221313,124.0438216,Bad
FT0641,124.0436262,124.0439529,869.5215454,1019.26355,124.0437896,Bad
FT0642,124.0869217,124.087326,98.79653931,211.6216583,124.0871239,Ambiguous
FT0643,124.0869141,124.0875244,1215.885132,1310.329619,124.0872192,Bad
FT0644,124.0869287,124.0873108,603.1720581,699.3074341,124.0871197,Bad
FT0645,124.0869217,124.0873489,0.325814575,62.74966431,124.0871353,Bad
FT0646,124.0869001,124.0872803,0.325814575,127.0815659,124.0870902,Bad
FT0647,124.0869535,124.0872803,323.6674194,416.9729309,124.0871169,Bad
FT0648,124.0868454,124.0872879,409.3578491,524.8671265,124.0870667,Bad
FT0649,124.0867996,124.0873032,496.5169373,639.4524536,124.0870514,Bad
FT0650,125.0378494,125.0382309,1155.004517,1340.552091,125.0380402,Bad
FT0651,125.0378342,125.0382233,752.3144531,890.1929932,125.0380287,Bad
FT0652,125.0378342,125.0381621,628.2299805,705.4321899,125.0379981,Bad
FT0653,125.0378723,125.0382233,862.2339478,1043.65332,125.0380478,Bad
FT0654,125.0378799,125.0382309,626.1154785,785.1132813,125.0380554,Bad
FT0655,125.0379068,125.0382193,508.5350037,656.727417,125.038063,Bad
FT0656,125.0378457,125.0381851,1094.728394,1201.302612,125.0380154,Bad
FT0657,125.0378305,125.038208,1021.929077,1094.52063,125.0380192,Bad
FT0658,125.0378419,125.038208,1070.20105,1137.128784,125.038025,Bad
FT0659,125.0378305,125.0382538,980.8526001,1053.795898,125.0380421,Bad
FT0660,125.0378113,125.0382385,381.2927551,540.87854,125.0380249,Bad
FT0661,125.0426331,125.042984,210.5251617,319.6828308,125.0428085,Stans only
FT0662,125.042616,125.0429286,141.4393311,178.9222107,125.0427723,Stans only
FT0663,125.0426141,125.0429267,170.7235413,223.0536499,125.0427704,Stans only
FT0664,125.0709381,125.071312,276.9252319,375.4086914,125.071125,Stans only
FT0665,125.0709496,125.0713196,115.220459,209.778183,125.0711346,Ambiguous
FT0666,125.0709076,125.0713081,0.325814575,43.14357758,125.0711078,Bad
FT0667,125.0709,125.0713425,329.0781555,415.1632996,125.0711212,Bad
FT0668,125.0709153,125.071312,3.369729519,121.920784,125.0711136,Bad
FT0669,125.0821609,125.0825119,6.06934166,61.19031143,125.0823364,Bad
FT0670,125.0822297,125.0825424,342.1219788,386.7993469,125.082386,Bad
FT0671,125.1070557,125.1077805,0.325814575,71.79086304,125.1074181,Bad
FT0672,125.1072617,125.107666,1270.749756,1303.497939,125.1074638,Bad
FT0673,125.107338,125.1076698,45.24635315,155.8568726,125.1075039,Bad
FT0674,125.106926,125.1076736,407.3200989,487.7331238,125.1072998,Bad
FT0675,125.1073475,125.1076603,136.9978943,222.9928894,125.1075039,Bad
FT0676,125.1073151,125.1076736,284.796936,416.3529053,125.1074944,Bad
FT0677,126.0218124,126.0222778,621.4117432,734.5108643,126.0220451,Good
FT0678,126.0218723,126.0221874,597.140625,650.2348633,126.0220299,Stans only
FT0679,126.1024628,126.1030045,1228.08374,1315.344471,126.1027336,Bad
FT0680,126.1024933,126.1028748,619.1478882,683.7128906,126.102684,Bad
FT0681,126.1022873,126.103035,573.6747437,633.4378052,126.1026611,Bad
FT0682,126.102562,126.1028874,4.795539379,68.35638428,126.1027247,Bad
FT0683,126.1025009,126.1028455,673.600708,733.9750977,126.1026732,Bad
FT0684,126.102562,126.1029053,741.958252,766.4397583,126.1027336,Bad
FT0685,126.1107184,126.1110382,139.6841431,239.8173065,126.1108783,Bad
FT0686,126.1106491,126.1110535,380.7166443,440.589096,126.1108513,Bad
FT0687,126.110672,126.1111069,314.0834961,411.5713501,126.1108894,Bad
FT0688,126.1107127,126.111028,185.451355,265.4200439,126.1108704,Bad
FT0689,126.1105423,126.1110611,236.6205444,336.7288208,126.1108017,Bad
FT0690,126.1107025,126.1110535,2.715931416,65.43532562,126.110878,Bad
FT0691,126.1107318,126.1110471,45.24635315,145.4095306,126.1108894,Bad
FT0692,127.0725479,127.0729752,375.7050171,517.4713135,127.0727615,Stans only
FT0693,127.0725098,127.0731125,492.4522095,585.7600098,127.0728111,Bad
FT0694,127.086635,127.0871811,0.325814575,73.36972809,127.0869081,Bad
FT0695,127.0865721,127.0868898,121.2048111,160.4692383,127.086731,Bad
FT0696,127.1229553,127.1234207,2.715931416,57.1002121,127.123188,Bad
FT0697,127.1229935,127.1233292,247.5081482,334.8930054,127.1231613,Bad
FT0698,127.1229872,127.1233139,113.8166122,213.8257904,127.1231505,Bad
FT0699,127.1230215,127.1233393,64.23915863,144.3174744,127.1231804,Bad
FT0700,127.1230024,127.1233202,296.5149536,411.5713501,127.1231613,Bad
FT0701,127.1230558,127.1234207,416.1545715,485.9028931,127.1232383,Bad
FT0702,127.1230177,127.1233355,30.92568398,72.57302856,127.1231766,Bad
FT0703,127.122991,127.1233088,185.451355,268.1621094,127.1231499,Bad
FT0704,127.1230469,127.1233978,480.8313293,595.6170044,127.1232224,Bad
FT0705,127.12301,127.1233278,373.9228821,416.5449829,127.1231689,Bad
FT0706,128.0696641,128.0700226,375.3980713,468.9834595,128.0698434,Stans only
FT0707,128.0759088,128.0762787,387.5105591,469.1374512,128.0760937,Stans only
FT0708,128.117981,128.1186371,1222.543213,1313.381991,128.118309,Bad
FT0709,128.1180878,128.1184501,1016.819153,1108.570679,128.1182689,Bad
FT0710,128.1181335,128.1185913,821.0084229,937.0661011,128.1183624,Bad
FT0711,128.1181183,128.1185303,1073.571411,1182.386108,128.1183243,Bad
FT0712,128.1179962,128.1184998,569.8014526,626.0599365,128.118248,Bad
FT0713,128.118103,128.1184539,947.9525757,1018.181396,128.1182785,Bad
FT0714,128.1432495,128.1439209,4.793934822,54.46395111,128.1435852,Bad
FT0715,128.9533997,128.9538269,3.722801447,111.395546,128.9536133,Ambiguous
FT0716,128.9534607,128.9537964,223.9242706,336.9569092,128.9536285,Bad
FT0717,128.9533682,128.9537506,1179.097656,1372.02991,128.9535594,Bad
FT0718,128.9533691,128.9539948,282.0796509,441.6087036,128.9536819,Bad
FT0719,128.9534149,128.9537821,137.041748,269.2039795,128.9535985,Bad
FT0720,128.9534607,128.953805,82.17695618,182.3422699,128.9536328,Bad
FT0721,128.9534302,128.9539185,1118.796021,1302.676979,128.9536743,Bad
FT0722,128.9530334,128.9540558,400.1534119,520.9680176,128.9535446,Bad
FT0723,128.9534912,128.9540558,448.8370361,541.8422852,128.9537735,Bad
FT0724,128.9532318,128.9538574,915.078186,1078.870728,128.9535446,Bad
FT0725,128.9533844,128.9538164,1071.766968,1200.955811,128.9536004,Bad
FT0726,128.9535208,128.9538431,766.6381836,883.2629395,128.9536819,Bad
FT0727,128.9533386,128.9538279,1003.729126,1151.458862,128.9535833,Bad
FT0728,128.953476,128.9538126,55.08460999,106.9275589,128.9536443,Bad
FT0729,128.9535208,128.9538431,746.2542114,811.6655273,128.9536819,Bad
FT0730,128.9533386,128.9538431,1176.374146,1312.404351,128.9535909,Bad
FT0731,128.9535065,128.9538698,657.1932373,766.0704346,128.9536882,Bad
FT0732,128.9532166,128.9540405,528.8560791,601.2526245,128.9536285,Bad
FT0733,128.9535513,128.9538737,654.6061401,714.4214478,128.9537125,Bad
FT0734,128.9534149,128.9538088,900.4898071,958.2626343,128.9536119,Bad
FT0735,128.9534712,128.9537935,597.9100952,651.1928711,128.9536324,Bad
FT0736,128.9535675,128.9538422,1388.451651,1421.54989,128.9537048,Bad
FT0737,129.0657959,129.0662384,541.4953003,657.9033203,129.0660172,Good
FT0738,129.0657043,129.0663452,406.1236877,517.3693848,129.0660248,Bad
FT0739,129.0657959,129.0662842,479.007843,575.4232788,129.06604,Bad
FT0740,129.0658417,129.0661709,110.9264984,156.9412537,129.0660063,Bad
FT0741,129.0658112,129.0663605,647.0148926,725.5667114,129.0660858,Bad
FT0742,129.0654907,129.0660858,0.325814575,40.35583878,129.0657883,Bad
FT0743,129.0657654,129.0662384,2.113601923,94.69452667,129.0660019,Bad
FT0744,129.138705,129.1390278,3.590188503,49.75272369,129.1388664,Bad
FT0745,129.9568001,129.9572144,4.795539379,81.74155426,129.9570072,Bad
FT0746,129.9567315,129.9572296,1174.383179,1380.20785,129.9569805,Bad
FT0747,129.9568481,129.9574738,1382.638791,1419.67627,129.9571609,Bad
FT0748,130.0496368,130.0501709,593.4168701,753.1420898,130.0499039,Ambiguous
FT0749,130.0497437,130.0501556,693.0046387,804.0397949,130.0499496,Ambiguous
FT0750,130.0496521,130.0502167,785.588562,899.7497559,130.0499344,Bad
FT0751,130.0497589,130.0501465,472.678894,571.5933228,130.0499527,Good
FT0752,130.0496521,130.0502167,849.0720825,979.5346069,130.0499344,Bad
FT0753,130.0496826,130.0501862,928.2303467,1004.523254,130.0499344,Bad
FT0754,130.0497413,130.0502625,969.2025146,1055.771606,130.0500019,Bad
FT0755,130.0496216,130.0502167,1009.415588,1113.485718,130.0499191,Bad
FT0756,130.0497589,130.0502014,1235.627808,1296.887939,130.0499802,Bad
FT0757,130.0498657,130.0502038,1131.807861,1174.078247,130.0500347,Bad
FT0758,130.0650024,130.0655975,2.751413345,65.04930878,130.0653,Bad
FT0759,130.0650459,130.0653992,72.8114624,147.137207,130.0652225,Stans only
FT0760,130.0650787,130.0654602,89.57492065,167.7878265,130.0652695,Stans only
FT0761,130.0651069,130.0654321,193.9277344,252.1632385,130.0652695,Bad
FT0762,130.0650177,130.0654449,147.137207,216.7749939,130.0652313,Bad
FT0763,130.0650635,130.0654244,253.9773407,292.1375427,130.0652439,Bad
FT0764,130.0861664,130.0865631,134.1051178,221.638916,130.0863647,Bad
FT0765,130.0858765,130.0865326,397.2053528,477.2109375,130.0862045,Bad
FT0766,130.0861511,130.0865693,233.5135193,321.8652344,130.0863602,Bad
FT0767,130.0860291,130.0866852,0.325814575,68.65117645,130.0863571,Bad
FT0768,130.0861664,130.0865784,87.16542816,171.0135193,130.0863724,Ambiguous
FT0769,130.0973206,130.0977783,1248.197991,1313.381991,130.0975494,Bad
FT0770,130.097341,130.0976663,1049.445313,1120.550293,130.0975037,Bad
FT0771,130.9576076,130.9580688,1182.358521,1363.02661,130.9578382,Bad
FT0772,130.9575958,130.9579926,4.795539379,79.29363251,130.9577942,Bad
FT0773,131.0700378,131.0709381,578.0872803,666.5878296,131.070488,Good
FT0774,131.0702209,131.0709991,90.00543213,153.6550903,131.07061,Stans only
FT0775,131.1175232,131.1181946,4.795539379,68.47716522,131.1178589,Bad
FT0776,131.1178209,131.1181488,116.498497,225.8662415,131.1179848,Bad
FT0777,131.1178399,131.1181677,397.1121826,525.1665649,131.1180038,Bad
FT0778,132.0654602,132.0661316,622.0123291,731.3805542,132.0657959,Stans only
FT0779,132.0654297,132.065979,800.5724487,897.7963867,132.0657043,Bad
FT0780,132.0652313,132.0657806,720.3995972,766.5241089,132.065506,Bad
FT0781,132.0654449,132.0661621,552.9505615,579.432251,132.0658035,Stans only
FT0782,132.065421,132.0657512,891.5792847,958.0015259,132.0655861,Bad
FT0783,132.0764771,132.077179,627.8370361,742.4971924,132.076828,Good
FT0784,132.0764771,132.0775299,687.9524536,831.8638916,132.0770035,Bad
FT0785,132.076355,132.0771637,778.8572388,881.3696289,132.0767593,Bad
FT0786,132.1017914,132.1021881,337.9682617,483.0456543,132.1019897,Good
FT0787,132.1017303,132.1022339,531.5999146,660.3103027,132.1019821,Good
FT0788,132.1018066,132.1022034,95.98912048,188.6856689,132.102005,Bad
FT0789,132.1016235,132.1023254,0.325814575,76.58291626,132.1019745,Bad
FT0790,132.1017914,132.1021854,0.325814575,124.7464676,132.1019884,Bad
FT0791,132.1018933,132.1022235,434.5235291,497.4902039,132.1020584,Bad
FT0792,133.0275574,133.0279694,851.0770264,994.498291,133.0277634,Bad
FT0793,133.0276337,133.0281677,927.8013306,1052.360229,133.0279007,Bad
FT0794,133.0276184,133.0281677,1005.641113,1095.412476,133.0278931,Bad
FT0795,133.027845,133.0281982,1002.800415,1070.919434,133.0280216,Bad
FT0796,133.0317627,133.0320953,442.2589417,505.6927185,133.031929,Stans only
FT0797,133.0316292,133.0319618,359.601593,472.3631287,133.0317955,Stans only
FT0798,133.0603485,133.0613861,662.0686646,768.6899414,133.0608673,Good
FT0799,133.0735321,133.0739441,570.2262573,600.843811,133.0737381,Stans only
FT0800,133.0735168,133.0741425,640.513855,691.9780273,133.0738297,Good
FT0801,133.0796509,133.0804138,636.8745117,702.828125,133.0800323,Good
FT0802,133.0798736,133.0802063,568.2243652,614.2266235,133.08004,Stans only
FT0803,133.0970931,133.0974259,921.5325317,1027.515381,133.0972595,Stans only
FT0804,133.0971466,133.0974793,1038.554443,1074.472046,133.0973129,Bad
FT0805,133.1051178,133.1056213,419.3953247,509.8028259,133.1053696,Bad
FT0806,133.1050873,133.1056671,536.9702759,629.18396,133.1053772,Good
FT0807,133.1049652,133.1056519,359.3229675,447.8180237,133.1053085,Good
FT0808,133.1051788,133.1057892,100.0826035,167.4496918,133.105484,Bad
FT0809,133.1053619,133.1057152,4.91947031,36.8114624,133.1055386,Bad
FT0810,133.1382599,133.1387482,105.1085129,151.4998932,133.138504,Stans only
FT0811,134.0323334,134.0327148,396.2999268,462.0632324,134.0325241,Good
FT0812,134.0810547,134.0816498,578.3945923,676.4967651,134.0813522,Good
FT0813,135.0471649,135.0477753,560.229126,673.812439,135.0474701,Good
FT0814,135.0472107,135.0477142,630.4699097,731.3805542,135.0474625,Bad
FT0815,136.0467583,136.0470985,574.1422119,604.9952393,136.0469284,Good
FT0816,136.050354,136.0510864,558.5258789,632.9832153,136.0507202,Good
FT0817,136.0614929,136.0619965,230.4963989,418.6865845,136.0617447,Good
FT0818,136.0614929,136.0620728,141.8787537,257.2489014,136.0617828,Bad
FT0819,136.0614624,136.0622253,95.92529297,224.1435394,136.0618439,Bad
FT0820,136.0614777,136.062149,361.4984131,414.5820923,136.0618134,Bad
FT0821,136.0613861,136.0622711,3.703595877,76.3935318,136.0618286,Bad
FT0822,136.0614929,136.0623322,466.5704956,569.1405029,136.0619125,Bad
FT0823,136.0614319,136.0623169,369.9833679,509.2131348,136.0618744,Bad
FT0824,136.0755615,136.0759583,479.6333008,525.3446655,136.0757599,Stans only
FT0825,136.0756051,136.0759452,539.0229492,613.2929688,136.0757751,Stans only
FT0826,136.0866852,136.087204,0.325814575,70.99137115,136.0869446,Bad
FT0827,136.086805,136.0871887,108.4553986,176.0765076,136.0869969,Bad
FT0828,136.0868737,136.0872139,393.1624146,462.6203003,136.0870438,Bad
FT0829,136.086853,136.0872596,329.2940674,402.1135254,136.0870563,Bad
FT0830,136.0867668,136.0871582,477.6120911,540.87854,136.0869625,Bad
FT0831,136.0868317,136.0871719,165.8728027,215.352478,136.0870018,Bad
FT0832,136.0868431,136.0871834,236.0010986,282.1942139,136.0870132,Bad
FT0833,136.0868851,136.0872253,54.36249924,107.4694672,136.0870552,Bad
FT0834,136.993988,136.9944763,273.2791443,351.9305115,136.9942322,Stans only
FT0835,136.9941254,136.9944797,363.404541,403.296936,136.9943025,Bad
FT0836,137.0428925,137.0434723,566.4446411,632.9832153,137.0431824,Good
FT0837,137.0454865,137.0464172,296.5751953,376.0125122,137.0459518,Good
FT0838,137.045517,137.0460052,423.5267334,517.4713135,137.0457611,Good
FT0839,137.045639,137.0461121,312.2950439,438.0081482,137.0458755,Good
FT0840,137.0585938,137.0589752,268.9311218,358.1338806,137.0587845,Good
FT0841,137.0627899,137.0636749,648.4243774,750.616272,137.0632324,Bad
FT0842,137.0648346,137.0653381,238.7831421,362.7733765,137.0650864,Good
FT0843,137.0649109,137.0654297,363.2201843,417.1134949,137.0651703,Bad
FT0844,137.0649608,137.0653076,174.5492706,252.4537964,137.0651342,Stans only
FT0845,137.0648956,137.0653839,123.4677734,181.6890869,137.0651398,Bad
FT0846,137.0819244,137.0824738,1238.982471,1370.646171,137.0821991,Bad
FT0847,137.0820465,137.08255,766.0968628,885.2943726,137.0822983,Bad
FT0848,137.0820618,137.0825806,898.6998901,1001.731201,137.0823212,Bad
FT0849,137.082077,137.0825195,657.8310547,756.0238037,137.0822983,Bad
FT0850,137.107254,137.107666,486.1396484,594.8279419,137.10746,Bad
FT0851,137.1070404,137.1076965,0.325814575,57.21989822,137.1073685,Bad
FT0852,137.1072963,137.107639,62.50359726,148.2676392,137.1074677,Bad
FT0853,137.107281,137.1076238,134.2144928,235.9624023,137.1074524,Bad
FT0854,137.1071777,137.1076161,277.8887024,422.2758484,137.1073969,Bad
FT0855,137.1072235,137.1076161,31.00489235,95.09809875,137.1074198,Bad
FT0856,137.1072693,137.1077881,407.3187256,513.3795166,137.1075287,Bad
FT0857,137.1072388,137.1076085,252.0039063,333.583313,137.1074236,Bad
FT0858,137.1072845,137.1080475,549.7073364,604.7685547,137.107666,Bad
FT0859,137.107281,137.1076238,198.2895508,274.2660828,137.1074524,Bad
FT0860,137.1632843,137.1636963,97.0537262,154.6293335,137.1634903,Stans only
FT0861,138.0490141,138.0493593,428.7347107,492.8049011,138.0491867,Stans only
FT0862,138.054657,138.0551758,280.0205383,420.5074463,138.0549164,Good
FT0863,138.0546875,138.0551758,446.0018005,549.8794556,138.0549316,Good
FT0864,138.0547028,138.0554504,377.324707,447.0456848,138.0550766,Bad
FT0865,138.0543365,138.055542,520.8674316,676.4037476,138.0549393,Bad
FT0866,138.0546417,138.0554047,98.63161469,189.8198547,138.0550232,Bad
FT0867,138.0546265,138.0552979,148.6556091,234.8009796,138.0549622,Bad
FT0868,138.0546875,138.0552521,211.5177917,279.7187195,138.0549698,Bad
FT0869,138.0546112,138.0553284,11.6947403,78.10289764,138.0549698,Bad
FT0870,138.0545349,138.0553436,36.7491188,120.6471024,138.0549393,Bad
FT0871,139.0176544,139.0180266,623.4465332,714.699707,139.0178405,Bad
FT0872,139.0176544,139.0180664,760.3059692,887.7615356,139.0178604,Bad
FT0873,139.0176544,139.0180969,1128.843506,1340.552091,139.0178757,Bad
FT0874,139.01774,139.0181122,627.3088379,771.5910034,139.0179261,Bad
FT0875,139.0176544,139.0180969,859.4690552,1028.553467,139.0178757,Bad
FT0876,139.0499115,139.0504303,509.9224854,597.8862305,139.0501709,Stans only
FT0877,139.0499573,139.0503752,443.4692993,579.1325684,139.0501663,Stans only
FT0878,139.049942,139.0504608,415.2817993,517.4857788,139.0502014,Stans only
FT0879,139.0501251,139.0505011,638.2424927,697.4960938,139.0503131,Bad
FT0880,139.0580902,139.0586548,295.8391724,398.0597534,139.0583725,Good
FT0881,139.0575867,139.0585175,450.0055542,523.0163574,139.0580521,Good
FT0882,139.0580597,139.058609,371.6965332,402.6009827,139.0583344,Bad
FT0883,139.1225433,139.1233673,2.715931416,73.13409424,139.1229553,Bad
FT0884,139.122757,139.1231674,30.10220528,151.1242218,139.1229622,Bad
FT0885,139.1227875,139.1231445,134.2144928,254.1920624,139.122966,Bad
FT0886,139.1228425,139.1231903,238.9602966,342.2592468,139.1230164,Bad
FT0887,140.0370941,140.037735,674.387207,791.9819946,140.0374146,Stans only
FT0888,140.0371552,140.0378109,495.0428467,585.1746826,140.037483,Stans only
FT0889,140.0371704,140.0376282,619.5614014,727.6053467,140.0373993,Stans only
FT0890,140.037323,140.0376735,451.2272644,558.1538696,140.0374983,Stans only
FT0891,140.0371399,140.0379944,570.3364258,633.8607788,140.0375671,Bad
FT0892,140.0373768,140.0377269,418.0736084,454.5391541,140.0375519,Stans only
FT0893,140.0531811,140.0535312,469.3530884,512.9408569,140.0533562,Stans only
FT0894,140.0532837,140.0539703,512.5980225,574.6633911,140.053627,Ambiguous
FT0895,140.0534443,140.0537945,499.67099,536.9423828,140.0536194,Good
FT0896,140.0532955,140.0536457,434.1013794,512.5980225,140.0534706,Bad
FT0897,140.0814667,140.082016,1207.207886,1299.687939,140.0817413,Bad
FT0898,140.0814667,140.0819012,884.3560791,946.5953979,140.0816839,Bad
FT0899,140.0815472,140.0818974,741.2704468,789.7730103,140.0817223,Bad
FT0900,140.0814972,140.0819622,591.7217407,665.2003784,140.0817297,Bad
FT0901,140.081543,140.0820313,456.6247253,519.8540039,140.0817871,Bad
FT0902,140.0816807,140.0820309,165.8728027,229.967041,140.0818558,Bad
FT0903,140.0817226,140.0820728,201.0914001,290.6968994,140.0818977,Bad
FT0904,140.0816883,140.0824127,2.068836451,80.12055206,140.0820505,Bad
FT0905,140.081673,140.0820618,109.4250031,180.1326447,140.0818674,Bad
FT0906,140.0814972,140.0820923,658.5276489,774.5162964,140.0817947,Bad
FT0907,140.0815735,140.0820618,388.8896179,467.3537598,140.0818176,Bad
FT0908,140.0817566,140.082077,1403.111331,1421.54989,140.0819168,Bad
FT0909,140.0817566,140.0821377,329.2940674,397.0145874,140.0819471,Bad
FT0910,140.1066437,140.1073151,0.325814575,100.5094452,140.1069794,Bad
FT0911,140.1067352,140.1073456,97.6741333,158.1370544,140.1070404,Bad
FT0912,140.1067352,140.1073456,118.3447037,220.0469513,140.1070404,Bad
FT0913,140.1066437,140.1074371,308.494873,435.0196838,140.1070404,Bad
FT0914,140.1065521,140.1072693,271.4728699,343.7079163,140.1069107,Bad
FT0915,140.1066895,140.1073761,174.6669617,300.1519165,140.1070328,Bad
FT0916,140.1066895,140.1074066,390.4015503,483.7918091,140.107048,Bad
FT0917,140.1259155,140.1266479,2.715931416,74.49653625,140.1262817,Bad
FT0918,140.1260834,140.1265256,134.2144928,275.6913147,140.1263045,Bad
FT0919,140.1261139,140.1265411,33.0719223,151.811615,140.1263275,Bad
FT0920,140.1260834,140.1266632,474.2128906,647.0961304,140.1263733,Bad
FT0921,140.1260223,140.126709,274.2032166,427.3388672,140.1263657,Bad
FT0922,140.1260834,140.1265484,235.0836945,326.2096252,140.1263159,Bad
FT0923,140.1260529,140.1265717,642.1426392,757.8154907,140.1263123,Bad
FT0924,140.1261292,140.1265869,760.6490479,883.6193237,140.126358,Bad
FT0925,140.1261444,140.1265869,825.4405518,884.9065552,140.1263657,Bad
FT0926,140.1260986,140.1265564,748.3249512,816.5137939,140.1263275,Bad
FT0927,140.1261292,140.1267853,377.5828552,505.53479,140.1264572,Bad
FT0928,140.1261139,140.1265717,437.7360229,537.0040894,140.1263428,Bad
FT0929,140.1263123,140.1270905,550.8202515,603.2713013,140.1267014,Bad
FT0930,141.0003204,141.0007477,0.325814575,55.96298599,141.0005341,Bad
FT0931,141.0058746,141.0067749,766.4768677,887.9653931,141.0063248,Bad
FT0932,141.0062324,141.0066223,607.3890991,736.3501587,141.0064274,Ambiguous
FT0933,141.0059509,141.0067291,518.9584351,674.272583,141.00634,Bad
FT0934,141.0062714,141.0066986,683.5765381,816.4406128,141.006485,Bad
FT0935,141.0061798,141.0068817,1182.170776,1309.188359,141.0065308,Bad
FT0936,141.0060883,141.0068359,893.4404297,1035.69812,141.0064621,Bad
FT0937,141.0062477,141.0067291,880.2598267,985.1677856,141.0064884,Bad
FT0938,141.0062714,141.0067444,1112.218872,1253.078369,141.0065079,Bad
FT0939,141.0062714,141.0067596,1032.52124,1170.769287,141.0065155,Bad
FT0940,141.0062561,141.0066986,1026.922729,1088.301514,141.0064774,Bad
FT0941,141.0062561,141.0067139,990.6616211,1071.508301,141.006485,Bad
FT0942,141.0059967,141.0067902,448.8297119,520.3994751,141.0063934,Bad
FT0943,141.006012,141.0066833,483.2370605,570.673584,141.0063477,Bad
FT0944,141.0506439,141.0510254,629.335144,709.1721802,141.0508347,Bad
FT0945,141.0506431,141.0510406,970.4904785,1046.969971,141.0508419,Bad
FT0946,141.0506393,141.0509919,1016.015198,1088.349243,141.0508156,Bad
FT0947,141.0506583,141.051011,1044.947632,1113.937622,141.0508347,Bad
FT0948,141.0506592,141.0510864,1160.416382,1344.733911,141.0508728,Bad
FT0949,141.0506592,141.0510864,719.9334717,911.1434326,141.0508728,Bad
FT0950,141.0505981,141.0511017,641.9107666,776.2126465,141.0508499,Bad
FT0951,141.0506744,141.0510712,864.8120117,1013.717957,141.0508728,Bad
FT0952,141.0506431,141.0510406,1087.468506,1201.85437,141.0508419,Bad
FT0953,141.0505524,141.0511017,392.8138733,551.7490234,141.050827,Bad
FT0954,141.0506736,141.0510712,523.9638062,639.4524536,141.0508724,Ambiguous
FT0955,141.0655518,141.0660095,106.5615616,184.3843079,141.0657806,Ambiguous
FT0956,141.0655518,141.06604,0.325814575,87.3843689,141.0657959,Bad
FT0957,141.0654907,141.0660248,167.2069244,269.3652344,141.0657578,Bad
FT0958,141.0655518,141.0660553,352.0470276,413.2579041,141.0658035,Bad
FT0959,141.0654297,141.0660858,223.8406067,379.5059509,141.0657578,Bad
FT0960,141.065506,141.065979,43.44727707,121.2454758,141.0657425,Bad
FT0961,141.0654755,141.0661316,407.52948,495.2536011,141.0658035,Good
FT0962,141.0655518,141.0661774,486.840271,540.5532837,141.0658646,Bad
FT0963,141.0651703,141.0666046,515.7548828,618.3963013,141.0658875,Bad
FT0964,141.1381989,141.1389465,2.715931416,94.87557983,141.1385727,Bad
FT0965,141.1383667,141.1388397,134.2144928,241.8113098,141.1386032,Bad
FT0966,141.1382751,141.1388702,398.6855774,482.6702576,141.1385727,Bad
FT0967,141.138443,141.1388407,63.19090652,152.8587189,141.1386418,Bad
FT0968,141.13797,141.1388245,250.4309387,390.361145,141.1383972,Bad
FT0969,141.1381836,141.1388702,298.3061523,436.2672729,141.1385269,Bad
FT0970,141.1383667,141.1388702,488.9489441,657.329834,141.1386185,Bad
FT0971,141.1384583,141.1388397,223.5741577,300.6702576,141.138649,Bad
FT0972,141.138382,141.138833,185.9961853,265.4200439,141.1386075,Bad
FT0973,141.1381226,141.1388407,444.1925049,524.2579346,141.1384816,Bad
FT0974,141.1382294,141.1389313,649.9946289,722.9105225,141.1385803,Bad
FT0975,141.1384125,141.1388254,40.65563965,91.67841339,141.1386189,Bad
FT0976,141.138382,141.1389618,766.3037109,892.1929321,141.1386719,Bad
FT0977,141.1383362,141.1388855,704.803894,773.6238403,141.1386108,Bad
FT0978,142.1415863,142.1422882,2.715931416,78.98458862,142.1419373,Bad
FT0979,142.1416473,142.1422272,74.53226471,155.7458649,142.1419373,Bad
FT0980,142.1417847,142.1422424,134.2144928,216.1056366,142.1420135,Bad
FT0981,142.1417236,142.1423492,403.5527344,444.3911743,142.1420364,Bad
FT0982,142.1416321,142.1422294,190.3852692,284.0573425,142.1419307,Bad
FT0983,143.0813336,143.0816913,781.3909912,857.744873,143.0815125,Bad
FT0984,143.0812726,143.0816303,692.7840576,730.4619141,143.0814514,Bad
FT0985,143.0812726,143.0816303,855.8092041,903.1636963,143.0814514,Bad
FT0986,143.0813141,143.0817566,462.6167908,565.159729,143.0815353,Ambiguous
FT0987,143.0812073,143.0818787,452.5939026,516.5598145,143.081543,Good
FT0988,143.081192,143.0817108,503.8074646,651.1921387,143.0814514,Stans only
FT0989,143.0813141,143.0817719,613.0784912,664.2928467,143.081543,Bad
FT0990,143.0813069,143.081665,276.2941589,408.2201538,143.081486,Stans only
FT0991,143.1174774,143.1181488,2.715931416,72.86578369,143.1178131,Bad
FT0992,143.1538696,143.1546936,3.590188503,91.57530212,143.1542816,Bad
FT0993,143.1539764,143.1545521,104.526123,194.751236,143.1542643,Bad
