feature,min_mz,max_mz,min_rt,max_rt,mean_mz,feat_class
FT0503,130.049850463867,130.05018087307,566.302368164062,644.1708984375,130.0500156684685,Good
FT0504,130.049682617188,130.050186157227,694.147338867188,792.488159179688,130.0499343872075,Bad
FT0505,130.049835205078,130.050201416016,796.904907226562,871.873352050781,130.050018310547,Bad
FT0506,130.065087815166,130.065412978292,77.1922454833984,139.399749755859,130.065250396729,Stans only
FT0507,130.065093994141,130.06544731061,158.409652709961,194.287963867188,130.0652706523755,Bad
FT0508,130.158997915063,130.159332275391,275.490417480469,353.665374755859,130.159165095227,Good
FT0509,130.15902461791,130.159393310547,4.7026195526123,90.7342758178711,130.1592089642285,Bad
FT0510,130.159119985223,130.159469604492,442.530364990234,498.766754150391,130.1592947948575,Bad
FT0511,130.957653380365,130.957992553711,1158.41613769531,1252.84887695312,130.957822967038,Bad
FT0512,130.957668639135,130.958023071289,1203.1318359375,1297.15307617188,130.957845855212,Bad
FT0513,130.957683897905,130.958099365234,4.57379055023193,104.48657989502,130.9578916315695,Bad
FT0514,130.957656860352,130.958190917969,242.458770751953,351.378723144531,130.9579238891605,Bad
FT0515,130.95770678606,130.958034180737,140.614593505859,184.636688232422,130.9578704833985,Bad
FT0516,130.95768737793,130.958034180737,89.368522644043,142.432601928711,130.9578607793335,Bad
FT0517,131.070209697189,131.070537373123,430.461547851562,547.913024902344,131.070373535156,Good
FT0518,131.070255473499,131.070583149548,0.322227567434311,61.0953712463379,131.0704193115235,Bad
FT0519,131.070308879194,131.070636555376,113.158065795898,144.000411987305,131.070472717285,Stans only
FT0520,131.11790098279,131.118228777952,5.49628734588623,100.059326171875,131.11806488037098,Bad
FT0521,132.06559753418,132.06608581543,535.303833007812,637.437805175781,132.065841674805,Meh
FT0522,132.07666015625,132.077031245985,537.980529785156,635.95849609375,132.07684570111752,Good
FT0523,132.101824618607,132.102154873581,339.464752197266,412.746276855469,132.10198974609398,Bad
FT0524,132.101832247992,132.102162502985,169.439025878906,219.862091064453,132.1019973754885,Bad
FT0525,132.101889468379,132.102219723516,597.297973632812,648.667297363281,132.1020545959475,Bad
FT0526,132.101852416992,132.102193020601,436.257751464844,551.661865234375,132.1020227187965,Good
FT0527,132.101878024302,132.102208279409,251.976974487305,386.575622558594,132.10204315185553,Good
FT0528,132.101885653687,132.10221862793,96.9563751220703,153.848831176758,132.1020521408085,Bad
FT0529,132.101878024302,132.10221862793,0.322227567434311,103.157897949219,132.102048326116,Bad
FT0530,133.027709960938,133.02799987793,769.180725097656,875.539611816406,133.027854919434,Meh
FT0531,133.031705505815,133.032038085494,344.291198730469,411.711242675781,133.03187179565452,Stans only
FT0532,133.079991883445,133.08032458384,543.291320800781,618.693786621094,133.0801582336425,Good
FT0533,133.105224609375,133.105558837795,443.279174804688,543.727966308594,133.105391723585,Good
FT0534,133.138397216797,133.138549804688,104.459884643555,146.367294311523,133.1384735107425,Stans only
FT0535,135.047271728516,135.047607421875,459.301696777344,593.24365234375,135.04743957519548,Good
FT0536,135.101523322592,135.101861076822,5.61246013641357,44.1007957458496,135.10169219970695,Bad
FT0537,136.046842270336,136.047182387867,470.25048828125,529.0302734375,136.0470123291015,Good
FT0538,136.050643920898,136.051000904603,463.764373779297,554.024536132812,136.0508224127505,Good
FT0539,136.061660766602,136.062057495117,187.136291503906,319.803039550781,136.0618591308595,Good
FT0540,136.061614990234,136.062057495117,147.960540771484,207.960662841797,136.0618362426755,Stans only
FT0541,136.061599731445,136.062164306641,116.120811462402,165.183044433594,136.061882019043,Stans only
FT0542,136.061676025391,136.062118530273,284.265960693359,413.568695068359,136.061897277832,Bad
FT0543,136.061553955078,136.062042236328,3.62651324272156,64.5952072143555,136.061798095703,Bad
FT0544,136.06168142415,136.062057495117,497.676971435547,585.733947753906,136.0618694596335,Bad
FT0545,136.061584472656,136.062055911098,375.966644287109,430.461547851562,136.06182019187702,Bad
FT0546,136.061737060547,136.062149047852,1145.76684570312,1235.48083496094,136.0619430541995,Bad
FT0547,136.061737060547,136.062149047852,919.68603515625,1002.072265625,136.0619430541995,Bad
FT0548,136.061599731445,136.062042236328,583.882690429688,633.025939941406,136.0618209838865,Bad
FT0549,136.061706542969,136.062103271484,1023.77416992188,1073.92614746094,136.0619049072265,Bad
FT0550,137.043090820312,137.043445229874,464.889709472656,549.164916992188,137.043268025093,Good
FT0551,137.045608520508,137.046081542969,240.580444335938,336.670349121094,137.0458450317385,Good
FT0552,137.045669555664,137.046051025391,320.39794921875,415.447052001953,137.04586029052751,Good
FT0553,137.045654296875,137.046157836914,200.571166992188,273.739807128906,137.0459060668945,Meh
FT0554,137.058689455233,137.059032102385,203.007598876953,268.235778808594,137.058860778809,Good
FT0555,137.062850952148,137.063300753961,554.18408203125,587.249267578125,137.0630758530545,Good
FT0556,137.062789916992,137.063323974609,603.559936523438,648.696899414062,137.0630569458005,Bad
FT0557,137.064945550928,137.06528821372,201.522872924805,280.455047607422,137.065116882324,Good
FT0558,137.064983697853,137.065326360741,157.265655517578,208.623977661133,137.065155029297,Stans only
FT0559,137.064953180313,137.065295843124,128.420394897461,167.335693359375,137.06512451171852,Stans only
FT0560,137.163436889648,137.163543701172,102.740173339844,163.740234375,137.16349029541,Stans only
FT0561,137.983042853012,137.983444213867,757.266235351562,860.523071289062,137.9832435334395,Bad
FT0562,137.983688354492,137.984069824219,1148.75109863281,1206.66235351562,137.9838790893555,Good
FT0563,137.983782903357,137.984237670898,878.730102539062,938.651306152344,137.9840102871275,Bad
FT0564,138.048972183442,138.049317306304,265.801147460938,329.924835205078,138.049144744873,Good
FT0565,138.054885864258,138.055206298828,327.673614501953,461.261688232422,138.05504608154305,Good
FT0566,138.054885864258,138.055603027344,230.367080688477,333.011901855469,138.055244445801,Good
FT0567,138.054733276367,138.055526733398,419.356597900391,551.2861328125,138.0551300048825,Bad
FT0568,138.055252075195,138.056030273438,193.167755126953,311.021667480469,138.05564117431652,Good
FT0569,138.091227532234,138.091572760735,97.3586807250977,148.638092041016,138.0914001464845,Meh
FT0570,138.091232299805,138.091567993164,4.39104557037354,115.202537536621,138.0914001464845,Bad
FT0571,139.017785822277,139.018133367176,517.011291503906,664.254211425781,139.0179595947265,Bad
FT0572,139.017778192892,139.018125737772,1085.0517578125,1297.15307617188,139.017951965332,Bad
FT0573,139.017770563507,139.018157958984,683.93052,796.361206054688,139.0179642612455,Bad
FT0574,139.017732416582,139.018079961348,1201.45007324219,1296.00268554688,139.017906188965,Bad
FT0575,139.01783541328,139.018182958303,4.72096633911133,47.6964645385742,139.0180091857915,Bad
FT0576,139.01768282558,139.018030370221,784.086059570312,854.225036621094,139.0178565979005,Bad
FT0577,139.050004715109,139.050352340555,377.699615478516,496.813629150391,139.050178527832,Stans only
FT0578,139.058206303978,139.058578491211,243.817611694336,307.341247558594,139.0583923975945,Good
FT0579,139.058191045208,139.05853869112,351.266540527344,431.596527099609,139.058364868164,Good
FT0580,139.058654785156,139.05940246582,211.217681884766,257.333526611328,139.059028625488,Good
FT0581,139.12287902832,139.123247481723,4.60185527801514,82.8249893188477,139.12306325502152,Bad
FT0582,139.122872971191,139.123220778809,559.428527832031,636.910766601562,139.123046875,Bad
FT0583,140.004124158444,140.004474169192,686.223266601562,792.590209960938,140.00429916381802,Bad
FT0584,140.004135602522,140.004485613298,561.278930664062,655.906433105469,140.00431060791,Bad
FT0585,140.004127973137,140.004477983894,640.472961425781,719.174682617188,140.0043029785155,Bad
FT0586,140.004127973137,140.004477983894,778.425354003906,900.277160644531,140.0043029785155,Bad
FT0587,140.004116529059,140.004466539788,895.812133789062,1010.60693359375,140.0042915344235,Bad
FT0588,140.004112714367,140.004462725086,763.632019042969,820.677429199219,140.0042877197265,Bad
FT0589,140.004135602522,140.004485613298,521.251708984375,585.733947753906,140.00431060791,Bad
FT0590,140.004143231907,140.004493242702,1170.75109863281,1296.00268554688,140.00431823730452,Bad
FT0591,140.004112714367,140.004462725086,369.040740966797,471.6416015625,140.0042877197265,Bad
FT0592,140.004089826212,140.004439836874,433.353973388672,523.74462890625,140.00426483154305,Bad
FT0593,140.004169934754,140.004519945617,1092.56713867188,1170.75109863281,140.0043449401855,Bad
FT0594,140.004135602522,140.004485613298,995.109130859375,1082.6943359375,140.00431060791,Bad
FT0595,140.004105084982,140.004455095682,469.356384277344,562.606750488281,140.004280090332,Bad
FT0596,140.004105084982,140.004455095682,879.0703125,919.141052246094,140.004280090332,Bad
FT0597,140.004147046599,140.004497057405,1063.97680664062,1104.00732421875,140.004322052002,Bad
FT0598,140.004093640904,140.004443651576,324.412109375,374.370025634766,140.00426864624,Bad
FT0599,140.004150861292,140.004500872107,1140.25659179688,1239.71105957031,140.0043258666995,Bad
FT0600,140.037430238638,140.037780332651,420.931762695312,490.4443359375,140.0376052856445,Good
FT0601,140.037483644333,140.03783373848,629.621948242188,699.2734375,140.0376586914065,Stans only
FT0602,140.053371838584,140.053721972451,387.899627685547,469.882446289062,140.05354690551752,Stans only
FT0603,141.005630493164,141.006683349609,456.908935546875,551.266784667969,141.0061569213865,Bad
FT0604,141.006240844727,141.006744384766,526.934204101562,663.000915527344,141.0064926147465,Good
FT0605,141.006286621094,141.006668872862,775.339416503906,821.858032226562,141.00647774697802,Bad
FT0606,141.006278209705,141.006729125977,490.588562011719,567.775512695312,141.006503667841,Bad
FT0607,141.006118774414,141.0068359375,978.310729980469,1049.6650390625,141.006477355957,Bad
FT0608,141.006088256836,141.007080078125,1016.64544677734,1086.32568359375,141.0065841674805,Bad
FT0609,141.006256103516,141.006896972656,943.015625,997.69308,141.006576538086,Bad
FT0610,141.006088256836,141.006958007812,1075.9503,1182.24438476562,141.006523132324,Bad
FT0611,141.005981445312,141.007064819336,692.974792480469,784.10205078125,141.006523132324,Bad
FT0612,141.006195068359,141.006881713867,778.607727050781,873.434509277344,141.006538391113,Bad
FT0613,141.00617980957,141.0068359375,635.929504394531,726.48486328125,141.006507873535,Bad
FT0614,141.005966186523,141.006942749023,856.754333496094,966.908935546875,141.006454467773,Bad
FT0615,141.050749894838,141.051102522154,521.251708984375,674.171936035156,141.05092620849598,Bad
FT0616,141.050750732422,141.051132202148,672.196166992188,793.578857421875,141.050941467285,Bad
FT0617,141.050765153608,141.051117780962,1086.89050292969,1254.47485351562,141.050941467285,Bad
FT0618,141.050704118528,141.051056745729,1214.91638183594,1297.15307617188,141.0508804321285,Bad
FT0619,141.050700303836,141.051052931027,1155.49768066406,1297.15307617188,141.0508766174315,Bad
FT0620,141.065764524508,141.06611718936,308.170043945312,395.738525390625,141.065940856934,Good
FT0621,142.051572618418,142.051927747793,1220.77233886719,1293.87731933594,142.0517501831055,Bad
FT0622,142.938339233398,142.938842773438,748.390869140625,854.551940917969,142.93859100341805,Bad
FT0623,142.938446044922,142.938858032227,819.788940429688,883.6748046875,142.9386520385745,Bad
FT0624,142.938385009766,142.938827514648,870.877258300781,921.948059082031,142.938606262207,Bad
FT0625,143.00341087564,143.003768384614,518.801147460938,564.455261230469,143.003589630127,Bad
FT0626,143.003128051758,143.003890455079,520.472412109375,636.960021972656,143.00350925341849,Good
FT0627,143.003341674805,143.004135131836,703.845031738281,781.995239257812,143.00373840332048,Bad
FT0628,143.003555297852,143.004013061523,652.329895019531,715.61046,143.0037841796875,Bad
FT0629,143.003448486328,143.004119873047,922.662536621094,1021.07348632812,143.0037841796875,Bad
FT0630,143.003524780273,143.004135131836,804.716003417969,883.79994,143.00382995605452,Bad
FT0631,143.003082275391,143.004043579102,1075.04382,1177.21002,143.0035629272465,Bad
FT0632,143.003555297852,143.003967285156,776.2812,818.94816,143.003761291504,Bad
FT0633,143.003280639648,143.003982543945,1024.275390625,1084.66076660156,143.0036315917965,Bad
FT0634,143.003387451172,143.004058837891,989.1435546875,1030.63500976562,143.00372314453148,Bad
FT0635,143.003479003906,143.004028320312,873.64416,933.26123046875,143.00375366210898,Bad
FT0636,143.003544389877,143.003901899185,458.570983886719,582.075561523438,143.003723144531,Bad
FT0637,143.04832125041,143.04867887166,1231.81652832031,1295.322265625,143.048500061035,Bad
FT0638,143.04832125041,143.04867887166,518.407043457031,652.419738769531,143.048500061035,Bad
FT0639,143.04832125041,143.04867887166,1150.09777832031,1297.15307617188,143.048500061035,Bad
FT0640,143.081383190284,143.081740894189,225.332000732422,309.529022216797,143.0815620422365,Stans only
FT0641,143.081345043359,143.081702747169,562.606750488281,593.37744140625,143.081523895264,Bad
FT0642,143.081329784589,143.08168748836,605.955078125,635.693298339844,143.0815086364745,Bad
FT0643,143.081329345703,143.081695117764,656.862060546875,710.320129394531,143.0815122317335,Bad
FT0644,143.081329345703,143.081782855911,354.515838623047,419.467803955078,143.081556100807,Good
FT0645,143.081359863281,143.081782855911,403.291914,444.302734375,143.081571359596,Good
FT0646,143.081314086914,143.081752338295,403.77197265625,583.731994628906,143.08153321260448,Good
FT0647,144.078517106218,144.078877302961,447.100616455078,520.975952148438,144.0786972045895,Stans only
FT0648,144.084620614214,144.084980826216,442.088073730469,546.657470703125,144.084800720215,Stans only
FT0649,144.101791381836,144.102158429475,245.346221923828,372.299346923828,144.10197490565548,Good
FT0650,144.101715087891,144.102233886719,96.8156356811523,172.579727172852,144.101974487305,Bad
FT0651,144.101501464844,144.10221862793,164.033020019531,253.082702636719,144.101860046387,Meh
FT0652,144.101715087891,144.102279663086,0.322227567434311,80.3021621704102,144.1019973754885,Bad
FT0653,144.101257324219,144.102172851562,418.013549804688,560.904663085938,144.1017150878905,Good
FT0654,144.101760864258,144.102386474609,382.869537353516,449.201263427734,144.1020736694335,Bad
FT0655,144.927370110092,144.927734375,129.092971801758,208.71940612793,144.927552242546,Bad
FT0656,144.927354851322,144.927717170162,4.51952219009399,129.092971801758,144.92753601074202,Bad
FT0657,144.92724609375,144.927719116211,174.213790893555,268.972686767578,144.9274826049805,Bad
FT0658,144.927398681641,144.927762946587,1147.32421875,1206.94067382812,144.92758081411398,Bad
FT0659,144.927307128906,144.927764892578,350.569152832031,448.959075927734,144.92753601074202,Bad
FT0660,144.927322387695,144.927841186523,228.335968017578,324.62744140625,144.927581787109,Bad
FT0661,144.927307128906,144.927841186523,288.112274169922,370.43310546875,144.9275741577145,Bad
FT0662,144.92724609375,144.927856445312,1081.26647949219,1157.09338378906,144.927551269531,Bad
FT0663,144.927347221937,144.927709540758,89.368522644043,135.054290771484,144.92752838134749,Bad
FT0664,144.927331963167,144.927719116211,1196.45202636719,1296.00268554688,144.927525539689,Bad
FT0665,144.927307128906,144.927688598633,1121.845703125,1279.76684570312,144.9274978637695,Bad
FT0666,144.982004136038,144.982366591501,135.687652587891,223.794799804688,144.9821853637695,Good
FT0667,144.981964111328,144.982421875,360.47705078125,519.883117675781,144.982192993164,Bad
FT0668,144.982027024193,144.982437133789,519.883117675781,690.826232910156,144.982232078991,Bad
FT0669,144.982034653578,144.982397109117,5.74291181564331,124.621086120605,144.98221588134749,Bad
FT0670,144.982025146484,144.982389479713,200.640396118164,312.784576416016,144.9822073130985,Bad
FT0671,144.982011765423,144.982374220905,758.251281738281,856.730224609375,144.982192993164,Bad
FT0672,144.982034653578,144.982397109117,1144.95141601562,1277.45495605469,144.98221588134749,Bad
FT0673,144.982072800503,144.982435256138,1209.14990234375,1283.10400390625,144.98225402832048,Bad
FT0674,144.982049912348,144.982412367926,989.23876953125,1084.75744628906,144.982231140137,Bad
FT0675,144.982042282963,144.982404738522,687.442626953125,775.307739257812,144.9822235107425,Bad
FT0676,144.982046097655,144.982408553224,940.05126953125,1015.62847900391,144.9822273254395,Bad
FT0677,144.98205372704,144.982416182628,1120.86743164062,1170.13232421875,144.98223495483398,Bad
FT0678,144.982061356425,144.982423812032,1039.90588378906,1098.76684570312,144.98224258422852,Bad
FT0679,144.982034653578,144.982397109117,646.942321777344,700.75830078125,144.98221588134749,Bad
FT0680,144.982057541733,144.98241999733,897.527526855469,949.6142578125,144.9822387695315,Bad
FT0681,144.982049912348,144.982412367926,851.5810546875,936.746398925781,144.982231140137,Bad
FT0682,144.98203846827,144.98240092382,842.463195800781,892.422973632812,144.98221969604498,Bad
FT0683,145.085357666016,145.085784912109,442.92236328125,514.52734375,145.0855712890625,Stans only
FT0684,145.985229492188,145.985794067383,373.1630859375,488.705169677734,145.9855117797855,Bad
FT0685,145.98529115097,145.985656114655,62.0219993591309,137.18147277832,145.9854736328125,Bad
FT0686,145.985298780355,145.985663744059,247.552215576172,376.913208007812,145.985481262207,Bad
FT0687,145.985253004045,145.985763549805,5.6844310760498,87.3881301879883,145.985508276925,Bad
FT0688,145.985229492188,145.985694261675,363.028686523438,415.674865722656,145.9854618769315,Bad
FT0689,145.985329297895,145.985694261675,153.633941650391,222.14404296875,145.985511779785,Meh
FT0690,146.059864574599,146.060229724717,111.461410522461,156.934997558594,146.060047149658,Stans only
FT0691,146.080990341649,146.081355544581,145.440032958984,239.97428894043,146.081172943115,Stans only
FT0692,146.080963134766,146.081336471071,428.087005615234,503.27978515625,146.0811498029185,Bad
FT0693,146.080978897572,146.081344100475,530.338439941406,569.541015625,146.0811614990235,Bad
FT0694,146.081032303267,146.081397506304,1.48972737789154,86.208625793457,146.0812149047855,Bad
FT0695,146.117294311523,146.117828369141,557.711486816406,609.898986816406,146.117561340332,Bad
FT0696,146.11735534668,146.117828369141,454.809692382812,588.435485839844,146.1175918579105,Good
FT0697,146.117401123047,146.11784362793,366.271453857422,527.309631347656,146.1176223754885,Meh
FT0698,146.980163574219,146.980553293333,112.676826477051,224.946029663086,146.98035843377602,Good
FT0699,146.980208730564,146.980576181545,5.74291181564331,129.135208129883,146.9803924560545,Bad
FT0700,146.980209350586,146.980621337891,374.138488769531,517.734252929688,146.9804153442385,Bad
FT0701,146.980204915872,146.980572366843,529.764282226562,683.050170898438,146.9803886413575,Bad
FT0702,146.980117797852,146.980591440353,444.581604003906,500.912139892578,146.9803546191025,Bad
FT0703,146.980182027717,146.980549478631,758.251281738281,850.033203125,146.980365753174,Bad
FT0704,146.98014831543,146.980530405121,1145.67944335938,1277.45495605469,146.98033936027548,Bad
FT0705,146.98018584240901,146.980560302734,635.823364257812,713.810913085938,146.98037307257152,Bad
FT0706,146.980239248104,146.980606699162,304.949096679688,361.303894042969,146.98042297363298,Bad
FT0707,146.980201101179,146.980568552141,199.073196411133,257.612976074219,146.98038482666,Bad
FT0708,146.980223989334,146.980591440353,1071.54309082031,1181.97277832031,146.98040771484352,Bad
FT0709,146.980102539062,146.980534219823,1204.88928222656,1277.45495605469,146.9803183794425,Bad
FT0710,146.980197286487,146.980564737439,687.5415,770.4404296875,146.980381011963,Bad
FT0711,146.980216359949,146.980583810949,833.388427734375,937.702819824219,146.980400085449,Bad
FT0712,146.980194091797,146.980583810949,199.955337524414,314.613189697266,146.98038895137302,Bad
FT0713,146.980216359949,146.980590820312,914.266845703125,1087.90563964844,146.9804035901305,Bad
FT0714,146.980223989334,146.980591440353,1026.90966796875,1107.02001953125,146.98040771484352,Bad
FT0715,146.980197286487,146.980564737439,876.833557128906,962.9267578125,146.980381011963,Bad
FT0716,146.980231618719,146.980599069757,341.265045166016,408.43603515625,146.980415344238,Bad
FT0717,146.980147695484,146.980515146313,526.52197265625,587.61572265625,146.9803314208985,Bad
FT0718,147.047293912821,147.047661531515,386.853179931641,463.142791748047,147.047477722168,Good
FT0719,147.0762855758,147.076653266973,574.378845214844,659.798156738281,147.0764694213865,Good
FT0720,147.076354980469,147.076995849609,670.099365234375,759.233276367188,147.076675415039,Bad
FT0721,147.076309204102,147.076919555664,752.780334472656,787.971740722656,147.07661437988298,Bad
FT0722,147.120680967083,147.121048769245,465.002227783203,559.681091308594,147.120864868164,Good
FT0723,147.120711484623,147.121079286861,371.131072998047,475.151519775391,147.12089538574202,Stans only
FT0724,148.060241699219,148.060791015625,691.911010742188,762.954772949219,148.060516357422,Bad
FT0725,148.060346540546,148.060729980469,782.136352539062,856.730224609375,148.06053826050749,Bad
FT0726,148.060241699219,148.060821533203,855.37841796875,902.662353515625,148.060531616211,Bad
FT0727,148.060293134851,148.060668945312,612.714416503906,706.970886230469,148.0604810400815,Good
FT0728,148.06022644043,148.060836791992,736.950927734375,827.845886230469,148.060531616211,Bad
FT0729,148.09667767189,148.097047914047,348.577782,476.943054199219,148.09686279296852,Good
FT0730,148.096557617188,148.097351074219,482.765655517578,567.495361328125,148.09695434570352,Bad
FT0731,148.096603393555,148.097351074219,465.261352539062,534.663146972656,148.096977233887,Bad
FT0732,148.096603393555,148.097076416016,94.9363403320312,150.150268554688,148.0968399047855,Stans only
FT0733,148.096542358398,148.097030639648,4.70284938812256,66.1050262451172,148.096786499023,Bad
FT0734,148.105729937186,148.106100201974,471.632568359375,574.939331054688,148.10591506958,Good
FT0735,148.105590820312,148.106100201974,557.411987304688,635.016540527344,148.105845511143,Bad
FT0736,148.105651855469,148.10612487793,614.659973144531,727.376525878906,148.1058883666995,Bad
FT0737,148.105657458029,148.106027722635,442.286254882812,573.17529296875,148.10584259033195,Good
FT0738,148.105575561523,148.106201171875,722.207458496094,776.28173828125,148.105888366699,Bad
FT0739,149.023213073778,149.023585632277,0.322227567434311,26.3177433013916,149.02339935302751,Bad
FT0740,150.05816585113,150.058540997014,341.071044921875,425.479431152344,150.058353424072,Good
FT0741,150.077185907922,150.077561101356,153.856567382812,247.310577392578,150.077373504639,Stans only
FT0742,150.077304163389,150.077679357119,229.438201904297,283.829162597656,150.077491760254,Bad
FT0743,150.077194213867,150.077697753906,355.145965576172,424.270812988281,150.0774459838865,Bad
FT0744,150.077231684232,150.07760687778,285.471618652344,314.868713378906,150.077419281006,Good
FT0745,150.077255249023,150.077728271484,321.123016357422,378.511383056641,150.0774917602535,Bad
FT0746,150.112330669899,150.112705951195,159.591369628906,246.827163696289,150.112518310547,Good
FT0747,151.074569702148,151.07487487793,153.856567382812,216.592132568359,151.074722290039,Stans only
FT0748,151.075235350056,151.075613038616,0.322227567434311,54.2672386169434,151.075424194336,Bad
FT0749,151.075208647208,151.075586335702,108.771194458008,148.57389831543,151.07539749145502,Bad
FT0750,151.080526328549,151.080904030337,157.049713134766,232.18603515625,151.08071517944302,Good
FT0751,151.096345858335,151.096740722656,115.403350830078,168.064193725586,151.0965432904955,Good
FT0752,151.144021885166,151.144399745693,278.530456542969,377.302154541016,151.14421081542952,Good
FT0753,152.056557365589,152.056937507458,367.785614013672,474.227386474609,152.0567474365235,Good
FT0754,152.056365966797,152.057144165039,438.227416992188,560.802612304688,152.056755065918,Stans only
FT0755,152.056411743164,152.057052612305,314.210876464844,380.996948242188,152.0567321777345,Meh
FT0756,152.056526848049,152.056930541992,428.382263183594,507.907653808594,152.0567286950205,Meh
FT0757,152.056579589844,152.057037353516,5.74291181564331,111.025413513184,152.05680847168,Bad
FT0758,152.056591697822,152.057022094727,144.165679931641,206.755615234375,152.0568068962745,Bad
FT0759,152.056561180282,152.05694132216,255.425628662109,296.845550537109,152.056751251221,Bad
FT0760,152.070480993204,152.070861816406,100.010894775391,168.605270385742,152.070671404805,Bad
FT0761,152.070488622589,152.070868799286,407.835021972656,525.078002929688,152.0706787109375,Good
FT0762,152.070465087891,152.070868799286,3.6109573841095,113.655235290527,152.0706669435885,Bad
FT0763,152.070465734434,152.070845911074,280.779479980469,359.14306640625,152.07065582275402,Good
FT0764,152.070503881359,152.070884058094,555.665649414062,676.590759277344,152.0706939697265,Bad
FT0765,152.147324158869,152.147704527655,284.077362060547,343.721374511719,152.147514343262,Good
FT0766,152.982963067932,152.983383178711,464.179128,549.729736328125,152.98317312332148,Bad
FT0767,152.982978326702,152.983360784626,483.150512695312,596.007019042969,152.983169555664,Bad
FT0768,153.059882527447,153.060265177631,382.250427246094,459.602996826172,153.060073852539,Good
FT0769,153.073699343672,153.074082028399,146.625076293945,237.553527832031,153.0738906860355,Good
FT0770,153.07373046875,153.074523925781,292.999969482422,383.351989746094,153.0741271972655,Meh
FT0771,153.073791503906,153.074325561523,407.651306152344,513.361694335938,153.0740585327145,Meh
FT0772,153.073745727539,153.07438659668,350.115570068359,432.335510253906,153.0740661621095,Bad
FT0773,153.073791503906,153.074310302734,479.537750244141,547.021667480469,153.07405090332,Bad
FT0774,153.073760986328,153.074279785156,101.611862182617,166.922653198242,153.07402038574202,Meh
FT0775,153.073684692383,153.07438659668,6.6685471534729,94.0607223510742,153.0740356445315,Bad
FT0776,153.077029570222,153.077412263274,316.813293457031,423.351257324219,153.077220916748,Good
FT0777,153.076919555664,153.077514648438,442.622650146484,537.094604492188,153.077217102051,Bad
FT0778,153.076370239258,153.07746887207,195.048477172852,275.56005859375,153.076919555664,Bad
FT0779,154.052963256836,154.053497314453,203.372009277344,309.170776367188,154.0532302856445,Good
FT0780,154.980091919174,154.980479369888,464.973175048828,549.729736328125,154.980285644531,Bad
FT0781,154.980102539062,154.980502258101,498.245086669922,591.710510253906,154.9803023985815,Bad
FT0782,155.053985595703,155.054306030273,374.940277099609,469.541381835938,155.054145812988,Good
FT0783,155.053726196289,155.054351806641,467.84814453125,495.927917480469,155.054039001465,Bad
FT0784,155.081341487436,155.081771850586,393.990112304688,504.390655517578,155.08155666901098,Good
FT0785,156.076617648125,156.077007840157,544.250122070312,641.2451171875,156.076812744141,Good
FT0786,156.084697166834,156.085087379065,411.845031738281,479.119995117188,156.0848922729495,Good
FT0787,156.983850705976,156.984243166094,460.424346923828,545.988891601562,156.984046936035,Bad
FT0788,156.983865964746,156.984258424902,542.516784667969,621.109069824219,156.984062194824,Bad
FT0789,156.983337402344,156.984313964844,630.718872070312,680.29296875,156.983825683594,Bad
FT0790,157.073701973057,157.074111938477,553.889953613281,645.713806152344,157.073906955767,Good
FT0791,157.073717231827,157.074172973633,645.713806152344,729.275146484375,157.07394510273002,Bad
FT0792,157.083251953125,157.083665745206,1170.54650878906,1235.88110351562,157.08345884916548,Bad
FT0793,157.08334551569,157.083738224545,1215.25036621094,1288.74755859375,157.0835418701175,Bad
FT0794,157.097040261755,157.097433004847,328.332824707031,392.286529541016,157.097236633301,Good
FT0795,157.09704789114,157.097440634251,272.609283447266,336.691223144531,157.09724426269548,Good
FT0796,157.133470575104,157.133863409271,5.66409063339233,78.2141189575195,157.1336669921875,Bad
FT0797,158.014740835819,158.015135873165,522.777587890625,709.258117675781,158.01493835449202,Bad
FT0798,158.014740835819,158.015135873165,688.633056640625,828.503051757812,158.01493835449202,Bad
FT0799,158.014733206434,158.015128243761,904.002746582031,1000.61785888672,158.01493072509749,Bad
FT0800,158.014725577049,158.015120614357,838.427673339844,925.824829101562,158.014923095703,Bad
FT0801,158.014771353359,158.015166390781,1027.7138671875,1122.02038574219,158.01496887207,Bad
FT0802,158.014740835819,158.015135873165,975.425903320312,1063.97680664062,158.01493835449202,Bad
FT0803,158.014717947664,158.015112984953,372.436859130859,459.375732421875,158.01491546630848,Bad
FT0804,158.014740835819,158.015135873165,797.290710449219,885.751586914062,158.01493835449202,Bad
FT0805,158.014775168052,158.015170205483,1092.56713867188,1174.57238769531,158.01497268676752,Bad
FT0806,158.014695059509,158.015090096741,441.214141845703,503.27978515625,158.014892578125,Bad
FT0807,158.014756094589,158.015151131973,1201.2685546875,1294.60522460938,158.014953613281,Bad
FT0808,158.014717947664,158.015112984953,471.541320800781,537.638610839844,158.01491546630848,Bad
FT0809,158.014771353359,158.015166390781,1167.97192382812,1296.00268554688,158.01496887207,Bad
FT0810,158.014678955078,158.015151977539,226.545471191406,273.328948974609,158.0149154663085,Bad
FT0811,158.014740835819,158.015135873165,488.386871337891,599.816101074219,158.01493835449202,Bad
FT0812,158.014740835819,158.015135873165,334.728118896484,375.243408203125,158.01493835449202,Bad
FT0813,158.026672363281,158.027313232422,1215.38452148438,1294.87976074219,158.0269927978515,Bad
FT0814,158.026890631423,158.027285699143,1034.15283203125,1094.255859375,158.02708816528298,Bad
