"new_rt","filename","rt"
16.2646759033,"190715_Poo_TruePooFK180310_Full2.mzML",16.311605
16.2796885173,"190715_Poo_TruePooFK180310_Full2.mzML",16.326744
16.2947550456,"190715_Poo_TruePooFK180310_Full2.mzML",16.341942
16.3102539062,"190715_Poo_TruePooFK180310_Full2.mzML",16.357585
16.3253122965,"190715_Poo_TruePooFK180310_Full2.mzML",16.372789
16.3403004964,"190715_Poo_TruePooFK180310_Full2.mzML",16.387927
16.3552927653,"190715_Poo_TruePooFK180310_Full2.mzML",16.403077
16.3703104655,"190715_Poo_TruePooFK180310_Full2.mzML",16.41826
16.3852762858,"190715_Poo_TruePooFK180310_Full2.mzML",16.433397
16.4002492269,"190715_Poo_TruePooFK180310_Full2.mzML",16.448545
16.4152913411,"190715_Poo_TruePooFK180310_Full2.mzML",16.463762
16.4302622477,"190715_Poo_TruePooFK180310_Full2.mzML",16.478908
16.445228068,"190715_Poo_TruePooFK180310_Full2.mzML",16.494049
16.4602549235,"190715_Poo_TruePooFK180310_Full2.mzML",16.509251
16.4757069906,"190715_Poo_TruePooFK180310_Full2.mzML",16.524884
16.4907501221,"190715_Poo_TruePooFK180310_Full2.mzML",16.540103
16.50574646,"190715_Poo_TruePooFK180310_Full2.mzML",16.555274
16.5207509359,"190715_Poo_TruePooFK180310_Full2.mzML",16.570455
16.5357879639,"190715_Poo_TruePooFK180310_Full2.mzML",16.585669
16.5508005778,"190715_Poo_TruePooFK180310_Full2.mzML",16.600859
16.5657684326,"190715_Poo_TruePooFK180310_Full2.mzML",16.616003
16.5807769775,"190715_Poo_TruePooFK180310_Full2.mzML",16.63119
16.5957926432,"190715_Poo_TruePooFK180310_Full2.mzML",16.646384
16.6107716878,"190715_Poo_TruePooFK180310_Full2.mzML",16.661542
16.6257751465,"190715_Poo_TruePooFK180310_Full2.mzML",16.676725
16.6412445068,"190715_Poo_TruePooFK180310_Full2.mzML",16.692381
16.6562876383,"190715_Poo_TruePooFK180310_Full2.mzML",16.707606
16.6712493896,"190715_Poo_TruePooFK180310_Full2.mzML",16.72275
16.6862325033,"190715_Poo_TruePooFK180310_Full2.mzML",16.737916
16.7012573242,"190715_Poo_TruePooFK180310_Full2.mzML",16.753125
16.7162394206,"190715_Poo_TruePooFK180310_Full2.mzML",16.768293
16.7312530518,"190715_Poo_TruePooFK180310_Full2.mzML",16.783493
16.7462605794,"190715_Poo_TruePooFK180310_Full2.mzML",16.798689
16.7612630208,"190715_Poo_TruePooFK180310_Full2.mzML",16.81388
16.7763132731,"190715_Poo_TruePooFK180310_Full2.mzML",16.829122
16.7913584391,"190715_Poo_TruePooFK180310_Full2.mzML",16.844359
16.806817627,"190715_Poo_TruePooFK180310_Full2.mzML",16.860018
16.8218699137,"190715_Poo_TruePooFK180310_Full2.mzML",16.875265
16.8368733724,"190715_Poo_TruePooFK180310_Full2.mzML",16.890465
16.851836141,"190715_Poo_TruePooFK180310_Full2.mzML",16.905626
16.8668467204,"190715_Poo_TruePooFK180310_Full2.mzML",16.920836
16.8818277995,"190715_Poo_TruePooFK180310_Full2.mzML",16.936019
16.8967895508,"190715_Poo_TruePooFK180310_Full2.mzML",16.951184
16.9117808024,"190715_Poo_TruePooFK180310_Full2.mzML",16.966381
16.926767985,"190715_Poo_TruePooFK180310_Full2.mzML",16.981575
16.9417297363,"190715_Poo_TruePooFK180310_Full2.mzML",16.996746
16.9567270915,"190715_Poo_TruePooFK180310_Full2.mzML",17.011954
16.9721557617,"190715_Poo_TruePooFK180310_Full2.mzML",17.027602
16.9871734619,"190715_Poo_TruePooFK180310_Full2.mzML",17.042837
17.0021260579,"190715_Poo_TruePooFK180310_Full2.mzML",17.058006
17.0170918783,"190715_Poo_TruePooFK180310_Full2.mzML",17.073191
17.0320973714,"190715_Poo_TruePooFK180310_Full2.mzML",17.08842
17.047064209,"190715_Poo_TruePooFK180310_Full2.mzML",17.103612
17.0620869954,"190715_Poo_TruePooFK180310_Full2.mzML",17.118862
17.0770711263,"190715_Poo_TruePooFK180310_Full2.mzML",17.134076
17.0920043945,"190715_Poo_TruePooFK180310_Full2.mzML",17.149241
17.1069681803,"190715_Poo_TruePooFK180310_Full2.mzML",17.16444
17.1219482422,"190715_Poo_TruePooFK180310_Full2.mzML",17.179659
17.1373860677,"190715_Poo_TruePooFK180310_Full2.mzML",17.195345
17.1523498535,"190715_Poo_TruePooFK180310_Full2.mzML",17.210551
17.1672709147,"190715_Poo_TruePooFK180310_Full2.mzML",17.225719
17.1821777344,"190715_Poo_TruePooFK180310_Full2.mzML",17.240873
17.1971272786,"190715_Poo_TruePooFK180310_Full2.mzML",17.256075
17.2120666504,"190715_Poo_TruePooFK180310_Full2.mzML",17.271271
17.2269958496,"190715_Poo_TruePooFK180310_Full2.mzML",17.286458
17.2419433594,"190715_Poo_TruePooFK180310_Full2.mzML",17.301667
17.2569030762,"190715_Poo_TruePooFK180310_Full2.mzML",17.316892
17.2718200684,"190715_Poo_TruePooFK180310_Full2.mzML",17.332077
17.2867553711,"190715_Poo_TruePooFK180310_Full2.mzML",17.347283
17.3021219889,"190715_Poo_TruePooFK180310_Full2.mzML",17.362933
17.3170430501,"190715_Poo_TruePooFK180310_Full2.mzML",17.378133
17.3319539388,"190715_Poo_TruePooFK180310_Full2.mzML",17.393324
17.3468994141,"190715_Poo_TruePooFK180310_Full2.mzML",17.408558
17.3618631999,"190715_Poo_TruePooFK180310_Full2.mzML",17.423812
17.3767740885,"190715_Poo_TruePooFK180310_Full2.mzML",17.439016
17.3916971842,"190715_Poo_TruePooFK180310_Full2.mzML",17.454236
17.406628418,"190715_Poo_TruePooFK180310_Full2.mzML",17.469468
17.4215454102,"190715_Poo_TruePooFK180310_Full2.mzML",17.48469
17.4364481608,"190715_Poo_TruePooFK180310_Full2.mzML",17.499903
17.451361084,"190715_Poo_TruePooFK180310_Full2.mzML",17.515128
17.4666890462,"190715_Poo_TruePooFK180310_Full2.mzML",17.530782
17.4816080729,"190715_Poo_TruePooFK180310_Full2.mzML",17.546023
17.4964599609,"190715_Poo_TruePooFK180310_Full2.mzML",17.5612
17.5113260905,"190715_Poo_TruePooFK180310_Full2.mzML",17.576396
17.5262329102,"190715_Poo_TruePooFK180310_Full2.mzML",17.591636
17.5411132812,"190715_Poo_TruePooFK180310_Full2.mzML",17.606856
17.5559244792,"190715_Poo_TruePooFK180310_Full2.mzML",17.62201
17.5708374023,"190715_Poo_TruePooFK180310_Full2.mzML",17.637271
17.5856872559,"190715_Poo_TruePooFK180310_Full2.mzML",17.652472
17.6005086263,"190715_Poo_TruePooFK180310_Full2.mzML",17.66765
17.6153828939,"190715_Poo_TruePooFK180310_Full2.mzML",17.682883
17.6307169596,"190715_Poo_TruePooFK180310_Full2.mzML",17.698597
17.6455607096,"190715_Poo_TruePooFK180310_Full2.mzML",17.713812
17.6603352865,"190715_Poo_TruePooFK180310_Full2.mzML",17.728962
17.6751566569,"190715_Poo_TruePooFK180310_Full2.mzML",17.744164
17.69002889,"190715_Poo_TruePooFK180310_Full2.mzML",17.759422
17.704864502,"190715_Poo_TruePooFK180310_Full2.mzML",17.774649
17.7196634928,"190715_Poo_TruePooFK180310_Full2.mzML",17.789842
17.7344807943,"190715_Poo_TruePooFK180310_Full2.mzML",17.805061
17.7492289225,"190715_Poo_TruePooFK180310_Full2.mzML",17.820215
17.7639994303,"190715_Poo_TruePooFK180310_Full2.mzML",17.835394
17.7788065592,"190715_Poo_TruePooFK180310_Full2.mzML",17.850621
17.7940205892,"190715_Poo_TruePooFK180310_Full2.mzML",17.866267
17.8088317871,"190715_Poo_TruePooFK180310_Full2.mzML",17.881509
17.8236328125,"190715_Poo_TruePooFK180310_Full2.mzML",17.896742
17.8383809408,"190715_Poo_TruePooFK180310_Full2.mzML",17.911931
17.8531697591,"190715_Poo_TruePooFK180310_Full2.mzML",17.927165
17.8679097493,"190715_Poo_TruePooFK180310_Full2.mzML",17.942354
17.8826721191,"190715_Poo_TruePooFK180310_Full2.mzML",17.957573
17.8974121094,"190715_Poo_TruePooFK180310_Full2.mzML",17.972775
17.9121195475,"190715_Poo_TruePooFK180310_Full2.mzML",17.987948
17.9268208822,"190715_Poo_TruePooFK180310_Full2.mzML",18.003122
17.9420267741,"190715_Poo_TruePooFK180310_Full2.mzML",18.018824
17.9567301432,"190715_Poo_TruePooFK180310_Full2.mzML",18.034012
17.9714518229,"190715_Poo_TruePooFK180310_Full2.mzML",18.049226
17.986114502,"190715_Poo_TruePooFK180310_Full2.mzML",18.064387
18.0007995605,"190715_Poo_TruePooFK180310_Full2.mzML",18.079576
18.0155090332,"190715_Poo_TruePooFK180310_Full2.mzML",18.094795
18.0301615397,"190715_Poo_TruePooFK180310_Full2.mzML",18.109965
18.0448608398,"190715_Poo_TruePooFK180310_Full2.mzML",18.125188
18.0595703125,"190715_Poo_TruePooFK180310_Full2.mzML",18.14043
18.0742390951,"190715_Poo_TruePooFK180310_Full2.mzML",18.155634
18.0889200846,"190715_Poo_TruePooFK180310_Full2.mzML",18.170859
18.1040629069,"190715_Poo_TruePooFK180310_Full2.mzML",18.186571
18.1187479655,"190715_Poo_TruePooFK180310_Full2.mzML",18.201813
18.133400472,"190715_Poo_TruePooFK180310_Full2.mzML",18.217031
18.148055013,"190715_Poo_TruePooFK180310_Full2.mzML",18.232256
18.162693278,"190715_Poo_TruePooFK180310_Full2.mzML",18.247471
18.1773763021,"190715_Poo_TruePooFK180310_Full2.mzML",18.262742
18.1920003255,"190715_Poo_TruePooFK180310_Full2.mzML",18.277958
18.2066426595,"190715_Poo_TruePooFK180310_Full2.mzML",18.2932
18.2212687174,"190715_Poo_TruePooFK180310_Full2.mzML",18.308433
18.2358256022,"190715_Poo_TruePooFK180310_Full2.mzML",18.323612
18.250390625,"190715_Poo_TruePooFK180310_Full2.mzML",18.338831
18.2654418945,"190715_Poo_TruePooFK180310_Full2.mzML",18.354587
18.2799560547,"190715_Poo_TruePooFK180310_Full2.mzML",18.369812
18.2944315592,"190715_Poo_TruePooFK180310_Full2.mzML",18.385024
18.3088989258,"190715_Poo_TruePooFK180310_Full2.mzML",18.400255
18.3233052572,"190715_Poo_TruePooFK180310_Full2.mzML",18.415449
18.3377217611,"190715_Poo_TruePooFK180310_Full2.mzML",18.430678
18.3520629883,"190715_Poo_TruePooFK180310_Full2.mzML",18.445853
18.3663635254,"190715_Poo_TruePooFK180310_Full2.mzML",18.461013
18.3807169596,"190715_Poo_TruePooFK180310_Full2.mzML",18.476251
18.3949991862,"190715_Poo_TruePooFK180310_Full2.mzML",18.491436
18.4093017578,"190715_Poo_TruePooFK180310_Full2.mzML",18.506667
18.424009196,"190715_Poo_TruePooFK180310_Full2.mzML",18.522354
18.4382588704,"190715_Poo_TruePooFK180310_Full2.mzML",18.537571
18.4524922689,"190715_Poo_TruePooFK180310_Full2.mzML",18.552796
18.4666788737,"190715_Poo_TruePooFK180310_Full2.mzML",18.567989
18.480843099,"190715_Poo_TruePooFK180310_Full2.mzML",18.583177
18.4950073242,"190715_Poo_TruePooFK180310_Full2.mzML",18.598385
18.5091349284,"190715_Poo_TruePooFK180310_Full2.mzML",18.613573
18.5232849121,"190715_Poo_TruePooFK180310_Full2.mzML",18.628801
18.5374430339,"190715_Poo_TruePooFK180310_Full2.mzML",18.644056
18.551570638,"190715_Poo_TruePooFK180310_Full2.mzML",18.659293
18.5656270345,"190715_Poo_TruePooFK180310_Full2.mzML",18.674472
18.5801147461,"190715_Poo_TruePooFK180310_Full2.mzML",18.690128
18.5941955566,"190715_Poo_TruePooFK180310_Full2.mzML",18.705361
18.6083048503,"190715_Poo_TruePooFK180310_Full2.mzML",18.720638
18.6223185221,"190715_Poo_TruePooFK180310_Full2.mzML",18.735826
18.6363098145,"190715_Poo_TruePooFK180310_Full2.mzML",18.751001
18.6503499349,"190715_Poo_TruePooFK180310_Full2.mzML",18.76624
18.6643595378,"190715_Poo_TruePooFK180310_Full2.mzML",18.781455
18.6783752441,"190715_Poo_TruePooFK180310_Full2.mzML",18.79669
18.6924316406,"190715_Poo_TruePooFK180310_Full2.mzML",18.811977
18.706427002,"190715_Poo_TruePooFK180310_Full2.mzML",18.827207
18.7203776042,"190715_Poo_TruePooFK180310_Full2.mzML",18.842396
18.7348042806,"190715_Poo_TruePooFK180310_Full2.mzML",18.858112
18.7487650553,"190715_Poo_TruePooFK180310_Full2.mzML",18.873325
18.7627319336,"190715_Poo_TruePooFK180310_Full2.mzML",18.888552
18.7766988118,"190715_Poo_TruePooFK180310_Full2.mzML",18.903785
18.7906656901,"190715_Poo_TruePooFK180310_Full2.mzML",18.919023
18.8046508789,"190715_Poo_TruePooFK180310_Full2.mzML",18.934281
18.8185872396,"190715_Poo_TruePooFK180310_Full2.mzML",18.949493
18.8325317383,"190715_Poo_TruePooFK180310_Full2.mzML",18.964714
18.8465189616,"190715_Poo_TruePooFK180310_Full2.mzML",18.979985
18.8604593913,"190715_Poo_TruePooFK180310_Full2.mzML",18.995205
18.874395752,"190715_Poo_TruePooFK180310_Full2.mzML",19.01042
18.8887980143,"190715_Poo_TruePooFK180310_Full2.mzML",19.026145
18.902742513,"190715_Poo_TruePooFK180310_Full2.mzML",19.041368
18.9167012533,"190715_Poo_TruePooFK180310_Full2.mzML",19.056605
18.9306559245,"190715_Poo_TruePooFK180310_Full2.mzML",19.071834
18.9445963542,"190715_Poo_TruePooFK180310_Full2.mzML",19.087046
18.958597819,"190715_Poo_TruePooFK180310_Full2.mzML",19.102319
18.9725850423,"190715_Poo_TruePooFK180310_Full2.mzML",19.117573
18.9865905762,"190715_Poo_TruePooFK180310_Full2.mzML",19.13284
19.0006103516,"190715_Poo_TruePooFK180310_Full2.mzML",19.148119
19.0145487467,"190715_Poo_TruePooFK180310_Full2.mzML",19.163302
19.0285257975,"190715_Poo_TruePooFK180310_Full2.mzML",19.178517
19.0429321289,"190715_Poo_TruePooFK180310_Full2.mzML",19.194194
19.0569335938,"190715_Poo_TruePooFK180310_Full2.mzML",19.209419
19.0709655762,"190715_Poo_TruePooFK180310_Full2.mzML",19.224668
19.084962972,"190715_Poo_TruePooFK180310_Full2.mzML",19.23987
19.0989949544,"190715_Poo_TruePooFK180310_Full2.mzML",19.255099
19.1130574544,"190715_Poo_TruePooFK180310_Full2.mzML",19.270349
19.1270833333,"190715_Poo_TruePooFK180310_Full2.mzML",19.285545
19.1411458333,"190715_Poo_TruePooFK180310_Full2.mzML",19.300772
19.1552327474,"190715_Poo_TruePooFK180310_Full2.mzML",19.316007
19.1693033854,"190715_Poo_TruePooFK180310_Full2.mzML",19.331211
19.1833699544,"190715_Poo_TruePooFK180310_Full2.mzML",19.346397
19.1979797363,"190715_Poo_TruePooFK180310_Full2.mzML",19.362153
19.2121154785,"190715_Poo_TruePooFK180310_Full2.mzML",19.37738
19.2262837728,"190715_Poo_TruePooFK180310_Full2.mzML",19.392624
19.240415446,"190715_Poo_TruePooFK180310_Full2.mzML",19.407813
19.2545756022,"190715_Poo_TruePooFK180310_Full2.mzML",19.423013
19.2687825521,"190715_Poo_TruePooFK180310_Full2.mzML",19.438244
19.2829772949,"190715_Poo_TruePooFK180310_Full2.mzML",19.453442
19.2972127279,"190715_Poo_TruePooFK180310_Full2.mzML",19.468663
19.3114969889,"190715_Poo_TruePooFK180310_Full2.mzML",19.483915
19.325797526,"190715_Poo_TruePooFK180310_Full2.mzML",19.499162
19.3401224772,"190715_Poo_TruePooFK180310_Full2.mzML",19.514414
19.3549275716,"190715_Poo_TruePooFK180310_Full2.mzML",19.530152
19.3692667643,"190715_Poo_TruePooFK180310_Full2.mzML",19.54537
19.3836507161,"190715_Poo_TruePooFK180310_Full2.mzML",19.56061
19.398034668,"190715_Poo_TruePooFK180310_Full2.mzML",19.575829
19.4124328613,"190715_Poo_TruePooFK180310_Full2.mzML",19.591031
19.4268819173,"190715_Poo_TruePooFK180310_Full2.mzML",19.606264
19.4413269043,"190715_Poo_TruePooFK180310_Full2.mzML",19.621466
19.4558125814,"190715_Poo_TruePooFK180310_Full2.mzML",19.636684
19.4703796387,"190715_Poo_TruePooFK180310_Full2.mzML",19.651957
19.4849243164,"190715_Poo_TruePooFK180310_Full2.mzML",19.667178
19.4995015462,"190715_Poo_TruePooFK180310_Full2.mzML",19.682403
19.5145955404,"190715_Poo_TruePooFK180310_Full2.mzML",19.698136
19.5292561849,"190715_Poo_TruePooFK180310_Full2.mzML",19.713388
19.5439798991,"190715_Poo_TruePooFK180310_Full2.mzML",19.728673
19.5586995443,"190715_Poo_TruePooFK180310_Full2.mzML",19.743921
19.573421224,"190715_Poo_TruePooFK180310_Full2.mzML",19.759138
19.5881673177,"190715_Poo_TruePooFK180310_Full2.mzML",19.774346
19.60293986,"190715_Poo_TruePooFK180310_Full2.mzML",19.78955
19.6176839193,"190715_Poo_TruePooFK180310_Full2.mzML",19.804692
19.6324401855,"190715_Poo_TruePooFK180310_Full2.mzML",19.819808
19.6471435547,"190715_Poo_TruePooFK180310_Full2.mzML",19.834837
19.6618693034,"190715_Poo_TruePooFK180310_Full2.mzML",19.849854
19.6770711263,"190715_Poo_TruePooFK180310_Full2.mzML",19.865318
19.6917663574,"190715_Poo_TruePooFK180310_Full2.mzML",19.880231
19.7065307617,"190715_Poo_TruePooFK180310_Full2.mzML",19.895176
19.7212463379,"190715_Poo_TruePooFK180310_Full2.mzML",19.910039
19.7359720866,"190715_Poo_TruePooFK180310_Full2.mzML",19.924872
19.7532206217,"190715_Poo_TruePooFK180310_Full2.mzML",19.942197
19.7680074056,"190715_Poo_TruePooFK180310_Full2.mzML",19.957011
19.7828389486,"190715_Poo_TruePooFK180310_Full2.mzML",19.97183
19.7976542155,"190715_Poo_TruePooFK180310_Full2.mzML",19.986595
19.8125264486,"190715_Poo_TruePooFK180310_Full2.mzML",20.001378
19.8274475098,"190715_Poo_TruePooFK180310_Full2.mzML",20.016169
19.8448201497,"190715_Poo_TruePooFK180310_Full2.mzML",20.033338
19.8598164876,"190715_Poo_TruePooFK180310_Full2.mzML",20.048117
19.8748372396,"190715_Poo_TruePooFK180310_Full2.mzML",20.062859
19.8899230957,"190715_Poo_TruePooFK180310_Full2.mzML",20.077592
19.9051554362,"190715_Poo_TruePooFK180310_Full2.mzML",20.092394
19.9224365234,"190715_Poo_TruePooFK180310_Full2.mzML",20.1091
19.9377888997,"190715_Poo_TruePooFK180310_Full2.mzML",20.123871
19.9531473796,"190715_Poo_TruePooFK180310_Full2.mzML",20.138581
19.9685831706,"190715_Poo_TruePooFK180310_Full2.mzML",20.1533
19.9841125488,"190715_Poo_TruePooFK180310_Full2.mzML",20.168048
19.9996622721,"190715_Poo_TruePooFK180310_Full2.mzML",20.182754
20.0168986003,"190715_Poo_TruePooFK180310_Full2.mzML",20.198989
20.0325785319,"190715_Poo_TruePooFK180310_Full2.mzML",20.213699
20.0483072917,"190715_Poo_TruePooFK180310_Full2.mzML",20.228399
20.0641215007,"190715_Poo_TruePooFK180310_Full2.mzML",20.24313
20.0799560547,"190715_Poo_TruePooFK180310_Full2.mzML",20.257826
20.0973978678,"190715_Poo_TruePooFK180310_Full2.mzML",20.273961
20.1133544922,"190715_Poo_TruePooFK180310_Full2.mzML",20.288672
20.1293416341,"190715_Poo_TruePooFK180310_Full2.mzML",20.303367
20.1454101563,"190715_Poo_TruePooFK180310_Full2.mzML",20.318094
20.1614766439,"190715_Poo_TruePooFK180310_Full2.mzML",20.33278
20.1776000977,"190715_Poo_TruePooFK180310_Full2.mzML",20.347475
20.1947672526,"190715_Poo_TruePooFK180310_Full2.mzML",20.363084
20.2109578451,"190715_Poo_TruePooFK180310_Full2.mzML",20.377767
20.2272115072,"190715_Poo_TruePooFK180310_Full2.mzML",20.392473
20.2435465495,"190715_Poo_TruePooFK180310_Full2.mzML",20.407219
20.2598409017,"190715_Poo_TruePooFK180310_Full2.mzML",20.4219
20.2761698405,"190715_Poo_TruePooFK180310_Full2.mzML",20.436581
20.2927998861,"190715_Poo_TruePooFK180310_Full2.mzML",20.451506
20.3091878255,"190715_Poo_TruePooFK180310_Full2.mzML",20.466187
20.3256368001,"190715_Poo_TruePooFK180310_Full2.mzML",20.4809
20.3420776367,"190715_Poo_TruePooFK180310_Full2.mzML",20.495583
20.3585347493,"190715_Poo_TruePooFK180310_Full2.mzML",20.51026
20.3758056641,"190715_Poo_TruePooFK180310_Full2.mzML",20.525641
20.3923421224,"190715_Poo_TruePooFK180310_Full2.mzML",20.540353
20.4088785807,"190715_Poo_TruePooFK180310_Full2.mzML",20.555045
20.4254618327,"190715_Poo_TruePooFK180310_Full2.mzML",20.569768
20.441998291,"190715_Poo_TruePooFK180310_Full2.mzML",20.584436
20.4585591634,"190715_Poo_TruePooFK180310_Full2.mzML",20.599113
20.4751831055,"190715_Poo_TruePooFK180310_Full2.mzML",20.613838
20.4917683919,"190715_Poo_TruePooFK180310_Full2.mzML",20.628522
20.5084208171,"190715_Poo_TruePooFK180310_Full2.mzML",20.643257
20.5250061035,"190715_Poo_TruePooFK180310_Full2.mzML",20.657928
20.5415893555,"190715_Poo_TruePooFK180310_Full2.mzML",20.672596
20.5582214355,"190715_Poo_TruePooFK180310_Full2.mzML",20.687305
20.574822998,"190715_Poo_TruePooFK180310_Full2.mzML",20.701985
20.5914347331,"190715_Poo_TruePooFK180310_Full2.mzML",20.716679
20.6080871582,"190715_Poo_TruePooFK180310_Full2.mzML",20.731411
20.6246724447,"190715_Poo_TruePooFK180310_Full2.mzML",20.746087
20.6412434896,"190715_Poo_TruePooFK180310_Full2.mzML",20.760758
20.6578531901,"190715_Poo_TruePooFK180310_Full2.mzML",20.775471
20.674395752,"190715_Poo_TruePooFK180310_Full2.mzML",20.790135
20.6909769694,"190715_Poo_TruePooFK180310_Full2.mzML",20.804845
20.7074991862,"190715_Poo_TruePooFK180310_Full2.mzML",20.819512
20.7239990234,"190715_Poo_TruePooFK180310_Full2.mzML",20.834176
20.7405334473,"190715_Poo_TruePooFK180310_Full2.mzML",20.848887
20.7570027669,"190715_Poo_TruePooFK180310_Full2.mzML",20.863555
20.7734436035,"190715_Poo_TruePooFK180310_Full2.mzML",20.878218
20.7899047852,"190715_Poo_TruePooFK180310_Full2.mzML",20.892922
20.8062947591,"190715_Poo_TruePooFK180310_Full2.mzML",20.907582
20.82265625,"190715_Poo_TruePooFK180310_Full2.mzML",20.922244
20.8395365397,"190715_Poo_TruePooFK180310_Full2.mzML",20.937395
20.8558451335,"190715_Poo_TruePooFK180310_Full2.mzML",20.952059
20.8721374512,"190715_Poo_TruePooFK180310_Full2.mzML",20.96674
20.8883748372,"190715_Poo_TruePooFK180310_Full2.mzML",20.9814
20.9045837402,"190715_Poo_TruePooFK180310_Full2.mzML",20.996067
20.9207946777,"190715_Poo_TruePooFK180310_Full2.mzML",21.010771
20.9369181315,"190715_Poo_TruePooFK180310_Full2.mzML",21.025431
20.9530049642,"190715_Poo_TruePooFK180310_Full2.mzML",21.040094
20.9690897624,"190715_Poo_TruePooFK180310_Full2.mzML",21.054796
20.9850830078,"190715_Poo_TruePooFK180310_Full2.mzML",21.069454
21.0010335286,"190715_Poo_TruePooFK180310_Full2.mzML",21.084114
21.0169677734,"190715_Poo_TruePooFK180310_Full2.mzML",21.098806
21.0331807454,"190715_Poo_TruePooFK180310_Full2.mzML",21.1138
21.0490071615,"190715_Poo_TruePooFK180310_Full2.mzML",21.128487
21.0647501628,"190715_Poo_TruePooFK180310_Full2.mzML",21.143145
21.0804402669,"190715_Poo_TruePooFK180310_Full2.mzML",21.157806
21.096105957,"190715_Poo_TruePooFK180310_Full2.mzML",21.172497
21.1120727539,"190715_Poo_TruePooFK180310_Full2.mzML",21.187526
21.1275777181,"190715_Poo_TruePooFK180310_Full2.mzML",21.202182
21.1430664062,"190715_Poo_TruePooFK180310_Full2.mzML",21.216878
21.1584513346,"190715_Poo_TruePooFK180310_Full2.mzML",21.231538
21.1737630208,"190715_Poo_TruePooFK180310_Full2.mzML",21.246192
21.1890563965,"190715_Poo_TruePooFK180310_Full2.mzML",21.26089
21.2042297363,"190715_Poo_TruePooFK180310_Full2.mzML",21.275544
21.2193745931,"190715_Poo_TruePooFK180310_Full2.mzML",21.290236
21.2344075521,"190715_Poo_TruePooFK180310_Full2.mzML",21.30489
21.2493672689,"190715_Poo_TruePooFK180310_Full2.mzML",21.319552
21.2642822266,"190715_Poo_TruePooFK180310_Full2.mzML",21.334246
21.279083252,"190715_Poo_TruePooFK180310_Full2.mzML",21.348904
21.2943277995,"190715_Poo_TruePooFK180310_Full2.mzML",21.364077
21.308992513,"190715_Poo_TruePooFK180310_Full2.mzML",21.378742
21.3236063639,"190715_Poo_TruePooFK180310_Full2.mzML",21.393421
21.3381876628,"190715_Poo_TruePooFK180310_Full2.mzML",21.408129
21.3526550293,"190715_Poo_TruePooFK180310_Full2.mzML",21.422783
21.3670715332,"190715_Poo_TruePooFK180310_Full2.mzML",21.437439
21.3814921061,"190715_Poo_TruePooFK180310_Full2.mzML",21.452151
21.3958150228,"190715_Poo_TruePooFK180310_Full2.mzML",21.46681
21.4100789388,"190715_Poo_TruePooFK180310_Full2.mzML",21.481453
21.4243489583,"190715_Poo_TruePooFK180310_Full2.mzML",21.496145
21.4385477702,"190715_Poo_TruePooFK180310_Full2.mzML",21.510797
21.453527832,"190715_Poo_TruePooFK180310_Full2.mzML",21.526295
21.4703308105,"190715_Poo_TruePooFK180310_Full2.mzML",21.543718
21.4888834635,"190715_Poo_TruePooFK180310_Full2.mzML",21.562992
21.507019043,"190715_Poo_TruePooFK180310_Full2.mzML",21.581871
21.5264038086,"190715_Poo_TruePooFK180310_Full2.mzML",21.602076
21.5463297526,"190715_Poo_TruePooFK180310_Full2.mzML",21.622863
0.0053704595,"190715_Poo_TruePooFK180310_Full3.mzML",0.0054132713
0.0265507321,"190715_Poo_TruePooFK180310_Full3.mzML",0.027007005
0.0434890072,"190715_Poo_TruePooFK180310_Full3.mzML",0.044321574
0.0601602872,"190715_Poo_TruePooFK180310_Full3.mzML",0.061423573
0.0768602689,"190715_Poo_TruePooFK180310_Full3.mzML",0.078569274
0.0916047891,"190715_Poo_TruePooFK180310_Full3.mzML",0.093718991
0.1088586648,"190715_Poo_TruePooFK180310_Full3.mzML",0.11146069
0.1232328733,"190715_Poo_TruePooFK180310_Full3.mzML",0.12625234
0.1375385761,"190715_Poo_TruePooFK180310_Full3.mzML",0.1409833
0.151843373,"190715_Poo_TruePooFK180310_Full3.mzML",0.15572294
0.1662014802,"190715_Poo_TruePooFK180310_Full3.mzML",0.17052701
0.18061107,"190715_Poo_TruePooFK180310_Full3.mzML",0.18539357
0.1955544154,"190715_Poo_TruePooFK180310_Full3.mzML",0.20082059
0.2099437555,"190715_Poo_TruePooFK180310_Full3.mzML",0.21568491
0.2244074027,"190715_Poo_TruePooFK180310_Full3.mzML",0.23063494
0.2388240178,"190715_Poo_TruePooFK180310_Full3.mzML",0.24554512
0.2532508214,"190715_Poo_TruePooFK180310_Full3.mzML",0.26047439
0.2708351135,"190715_Poo_TruePooFK180310_Full3.mzML",0.27868251
0.2852598826,"190715_Poo_TruePooFK180310_Full3.mzML",0.29362812
0.2997133573,"190715_Poo_TruePooFK180310_Full3.mzML",0.30861152
0.3141470273,"190715_Poo_TruePooFK180310_Full3.mzML",0.32358221
0.3285914103,"190715_Poo_TruePooFK180310_Full3.mzML",0.33857166
0.3430546443,"190715_Poo_TruePooFK180310_Full3.mzML",0.35358826
0.3581905365,"190715_Poo_TruePooFK180310_Full3.mzML",0.36931107
0.3726173719,"190715_Poo_TruePooFK180310_Full3.mzML",0.38430462
0.3870938937,"190715_Poo_TruePooFK180310_Full3.mzML",0.39935674
0.4015536626,"190715_Poo_TruePooFK180310_Full3.mzML",0.41439827
